Pérdidas,CP UNIDADES,Costo M$,Dda. SING,Gen. SING,ANDES SOLAR,ANG1,ANG2,CAVA,CCR1 (Carbón),CHAP,CTA,CTH,CTM1 (Carbón),CTM2 (Carbón),EÓLICA VALLE DE LOS VIENTOS,LA HUAYCA II,MARIA ELENA FV,MHAH,MHT2,NTO1 (Carbón),NTO2 (Carbón),PAM,PARQUE SOLAR FINIS TERRAE,PAS2,PAS3,SOLAR JAMA 1,SOLAR JAMA 2,TG3 (Diesel),TGTAR,U12 (Carbón),U13 (Carbón),U14 (Carbón),U15 (Carbón),U16-TG + U16-TV,UG1 (HFO),UG2 (HFO),UG3 (HFO),UG4 (HFO),UG5 (HFO),UG6 (HFO),RES_GIRO_UTIL,RES_PRONTA,RES_DETENIDA_CP,RES.PRIMARIA,GEN. EN PRUEBAS,GENERACION AES GENER,GENERACION ANGAMOS,GENERACION CELTA,GENERACION ENGIE,GENERACION ENORCHILE,GENERACION EQUIPOS DE GENERACION,GENERACION GASATACAMA,GENERACION HORNITOS,TG3 (Gas Natural),AGB,CTM3-TG + CTM3-TV,GMAR,INACAL,MIMB (Diesel + Fuel Oil),TG2,ZOFRI_13,ZOFRI_2-5,ZOFRI_6,ZOFRI_7-12,M1AR,M2AR,SUIQ,TG1B + 0.5 TV1C (Diesel),TG2A + 0.5 TV2C (Diesel),TG2A + TG2B + TV2C (Diesel),TG2B + 0.5 TV2C (Diesel),TG1,CTTAR (Carbón),ZOFRI_1,CCR2 (Carbón),KELAR TG1 (Gas Natural),PARQUE SOLAR PAMPA CAMARONES,TG1A + 0.5 TV1C (Diesel),KELAR TG2 (Gas Natural)
50,228,43.47,2101.5,2379.5,0,267.5,271.6,1.8,238.1,2,164.6,165.1,90,90,23.7,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,165.2,0,0,0,0,0,0,258.1,732.5,617.9,136.8,0,131.9,539.1,70,588.2,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
48,228,42.36,2082.9,2358.9,2,267.5,271.6,1.8,238.1,1,164.6,165.1,90,90,26.4,0.2,3.4,1,1,0,131.9,17,5.2,0.2,0.4,2.8,2.1,0,0,0,50,75,116,126.6,0,0,0,0,0,0,258.1,693.9,617.9,136.8,6,133.9,539.1,70,548.6,8.9,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
42,221,42.31,2049.4,2312.4,12.5,267.5,271.6,1.8,188.1,1,164.6,165.1,90,90,24.7,5.3,30.2,1,1,0,131.9,17,56,2.4,4.5,18.3,13.2,0,0,0,50,75,116,0,0,0,5.4,0,0,0,258.1,641.3,617.9,122.8,40,144.4,539.1,70,422.3,68.7,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0.3,0,90
41,216,39.17,2061.6,2318.6,17.8,267.5,271.6,1.8,247,1,164.6,165.1,90,122.3,17.1,12.9,50.1,1,1,0,131.9,17,100,4.5,12.7,25.9,18.8,0,0,0,0,75,116,0,0,0,0,0,0,0,137.2,607.5,617.9,116.8,80,149.7,539.1,70,407.3,112,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,133,90,3,0,90
40,216,37.31,2058.7,2314.7,19.3,267.5,271.6,1.8,247,1,164.6,165.1,90,93,6.8,18.6,56.3,1,1,0,131.9,17,116.3,5.8,13.2,27.3,19.7,0,0,0,0,75,116,0,0,0,0,0,0,0,166.5,578.2,617.9,116.8,165,151.2,539.1,70,379.9,122.3,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,133,90,4.9,0,90
40,216,36.99,2055.2,2311.2,19.5,267.5,271.6,1.8,237.3,1,164.6,165.1,90,90,2.2,21.6,56.7,1,1,0,131.9,17,126,6.2,13.3,27.2,19.7,0,0,0,0,75,116,0,0,0,0,0,0,0,179.2,565.5,617.9,116.8,165,151.4,539.1,70,377,123.1,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,133,90,5,0,90
39,216,36.51,2046.6,2301.6,19.5,267.5,271.6,1.8,217.3,1,164.6,165.1,90,90,10.5,24.2,57.4,1,1,0,131.9,17,125,6.3,13.2,27.1,19.6,0,0,0,0,75,116,0,0,0,0,0,0,0,199.2,545.5,617.9,116.8,165,151.4,539.1,70,377,123.6,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,133,90,5,0,90
38,216,36.02,2041.7,2295.7,19.6,267.5,271.6,1.8,197.3,1,164.6,165.1,90,90,31.3,25,58.1,1,1,0,131.9,17,116.6,6.2,13.4,27.1,19.6,0,0,0,0,75,116,0,0,0,0,0,0,0,219.2,525.5,617.9,116.8,165,151.5,539.1,70,377,124.3,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,133,90,5,0,90
37,216,32.51,2037.3,2290.3,19.7,267.5,271.6,1.9,148.5,1,164.6,118.4,90,90,55.2,24.4,58.5,1,1,0,115.8,17,114.9,6.3,13.1,27.2,19.7,0,0,0,0,75,75,0,0,0,0,0,0,0,371.8,497.9,617.9,116.8,165,135.5,539.1,70,336,124.9,0,0,118.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
37,216,32.46,2047.2,2300.2,19.9,267.5,271.6,1.9,148.5,1,164.6,116,90,90,72.2,22,58.4,1,1,0,115.9,17,112.4,6.2,13,27.3,19.8,0,0,0,0,75,75,0,0,0,0,0,0,0,374.1,495.6,617.9,116.8,165,135.8,539.1,70,336,124.8,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
38,216,32.71,2057.2,2311.2,19.8,267.5,271.6,1.9,148.5,2,164.6,127,90,90,78.3,18.3,57.2,1,1,0,116,17,109.8,6.3,13.3,27.3,19.8,0,0,0,0,75,75,0,0,0,0,0,0,0,363,506.7,617.9,116.8,165,135.8,539.1,70,337,123.8,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
40,216,33.67,2062.1,2318.1,17.6,267.5,271.6,1.9,148.5,5,164.6,152.4,90,90,75.5,12.4,49.4,1,1,0,131.9,17,95.7,6.2,13.2,24.8,17.9,0,0,0,0,75,75,0,0,0,0,0,0,0,321.7,548,617.9,116.8,80,149.6,539.1,70,340,111.5,0,0,152.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
43,223,41.73,2072.9,2338.9,11.3,267.5,271.6,1.9,148.5,5,164.6,151,90,90,66,5.2,29.6,1,1,0,131.9,17,57.4,5.1,10.7,15.9,11.5,0,0,0,0,75,75,124,0,0,0,0,0,0,373.1,546.6,617.9,130.8,40,143.2,539.1,70,462.2,72.8,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,3.2,0,90
50,223,41.35,2096.7,2369.7,2.1,267.5,271.6,3.1,208.5,10,164.6,165.1,90,90,52.3,0.4,5.5,1,1,0,131.9,17,10.8,2.5,4.4,0,0,0,0,0,0,75,116,171.4,0,0,0,0,0,0,258,709.1,617.9,130.8,6,134,539.1,70,552.4,12.4,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
53,223,43.85,2136.7,2412.7,0,267.5,271.6,3.1,224.7,10,164.6,165.1,90,90,37.3,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,0,75,116,228.9,0,0,0,0,0,0,258,782.8,617.9,140.8,6,131.9,539.1,70,619.9,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
56,223,45.47,2177,2456,0,267.5,271.6,3.1,224.7,10,164.6,165.1,90,90,24,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,0,75,116,285.5,0,0,0,0,0,0,258,839.4,617.9,140.8,6,131.9,539.1,70,676.5,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
56,223,45.75,2176.3,2455.3,0,267.5,271.6,3.1,224.7,10,164.6,165.1,90,90,13.7,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,0,75,116,295.1,0,0,0,0,0,0,258,849,617.9,140.8,6,131.9,539.1,70,686.1,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
53,223,45.59,2162.1,2438.1,0,267.5,271.6,3.1,224.7,5,164.6,165.1,90,90,6.9,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,0,75,116,289.7,0,0,0,0,0,0,258,843.6,617.9,140.8,6,131.9,539.1,70,675.7,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
47,223,41.95,2015.8,2285.8,0,267.5,271.6,1.8,203.1,5,164.6,165.1,90,0,4.4,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,162.8,0,0,0,0,0,0,258,695.1,617.9,132.8,0,131.9,539.1,70,548.8,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
45,223,41.1,1986.5,2254.5,0,267.5,271.6,1.8,203.1,5,164.6,165.1,90,0,2.8,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,133.1,0,0,0,0,0,0,258,665.4,617.9,132.8,0,131.9,539.1,70,519.1,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
46,223,41.55,2001.5,2270.5,0,267.5,271.6,1.8,203.1,5,164.6,165.1,90,0,2.9,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,149,0,0,0,0,0,0,258,681.3,617.9,132.8,0,131.9,539.1,70,535,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
49,223,43.56,2070.4,2342.4,0,267.5,271.6,1.8,203.1,5,164.6,165.1,90,0,5.1,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,218.7,0,0,0,0,0,0,258,751,617.9,132.8,0,131.9,539.1,70,604.7,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
49,223,43.31,2066,2338,0,267.5,271.6,1.8,203.1,5,164.6,165.1,90,0,9.6,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,209.8,0,0,0,0,0,0,258,742.1,617.9,132.8,0,131.9,539.1,70,595.8,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
48,223,43.01,2058.3,2329.3,0,267.5,271.6,1.8,203.1,2,164.6,165.1,90,0,14.3,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,199.4,0,0,0,0,0,0,258,731.7,617.9,132.8,0,131.9,539.1,70,582.4,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
50,223,43.56,2078.8,2351.8,0,267.5,271.6,1.8,203.1,2,164.6,165.1,90,0,17.7,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,218.5,0,0,0,0,0,0,258,750.8,617.9,132.8,0,131.9,539.1,70,601.5,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
48,223,42.4,2060.2,2331.2,2.1,267.5,271.6,1.8,203.1,1,164.6,165.1,90,0,21,0.3,3.5,1,1,0,131.9,17,5.5,0,0.8,3,2.1,0,0,50,50,75,116,178.3,0,0,0,0,0,0,258,710.6,617.9,132.8,0,134,539.1,70,560.3,9.4,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
44,223,38.12,2026.1,2293.1,12.6,267.5,271.6,1.8,148.5,1,164.6,147.8,90,0,23.7,5.2,30.5,1,1,0,131.9,17,56.4,2.7,4.5,18.4,13.3,0,0,50,50,75,75,124,0,0,0,0,0,0,370.9,543.4,617.9,132.8,0,144.5,539.1,70,465.1,69.4,0,0,147.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0.1,0,90
40,217,44.13,2039.5,2296.5,17.9,200,271.6,1.8,247,1,164.6,165.1,90,0,23.1,13.1,50.1,1,1,0,131.9,17,99.7,4.6,11.4,25.9,18.8,0,0,50,50,106.1,116,0,6.7,4.3,6.7,6.7,0,8.9,133,538.8,722.9,118.8,0,149.8,471.6,70,414.6,110.9,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,133,90,1.5,0,90
42,216,39.32,2036.6,2294.6,19.4,200,271.6,1.8,247,1,164.6,165.1,90,0,16.9,18.8,56.3,1,1,0,131.9,17,115.6,5.4,12.4,27.3,19.8,0,0,50,50,94.3,116,0,0,0,0,0,0,0,144.8,532,710.4,118.8,0,151.3,471.6,70,418.7,121.1,0,0,165.1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,70,0,133,90,2.4,0,90
41,216,39.17,2034,2291,19.6,200,271.6,1.8,247,1,164.6,165.1,90,0,7.6,22.2,56.2,1,1,0,131.9,17,123.6,5.5,12.3,27.2,19.7,0,0,50,50,88.6,116,0,0,0,0,0,0,0,150.5,526.3,710.4,118.8,0,151.5,471.6,70,413.1,120.8,0,0,165.1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,70,0,133,90,2.5,0,90
41,216,39.07,2025,2282,19.6,200,271.6,1.8,247,1,164.6,165.1,90,0,3.2,24,56.6,1,1,0,131.9,17,121,5.6,12.2,27,19.5,0,0,50,50,84.8,116,0,0,0,0,0,0,0,154.3,522.5,710.4,118.8,0,151.5,471.6,70,409.3,120.9,0,0,165.1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,70,0,133,90,2.5,0,90
40,216,38.43,2019.6,2275.6,19.6,267.5,271.6,1.8,181.5,1,164.6,165.1,90,0,11.1,24.3,57.7,1,1,0,131.9,17,113,5.7,12.3,26.9,19.5,0,0,50,50,75,116,0,0,0,0,0,0,0,229.6,514.7,710.4,118.8,0,151.5,539.1,70,399.5,122,0,0,165.1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,70,0,133,90,2.5,0,90
39,210,35.62,2015.5,2264.5,19.8,267.5,271.6,1.9,148.5,1,164.6,134.3,90,0,30.7,23.7,58,1,1,0,131.9,17,112,5.8,12.5,26.8,19.4,0,0,50,0,75,75,0,0,0,0,0,0,0,304.7,534.9,710.4,112.8,0,151.7,539.1,70,308.5,122.6,0,0,134.3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,2.5,0,90
39,210,32.77,2024.8,2273.8,20,267.5,271.6,1.9,148.5,1,164.6,138.8,90,0,52.1,21.7,58,1,1,0,131.9,17,110.1,5.5,12.2,26.9,19.5,0,0,50,0,75,75,0,0,0,0,0,0,0,300.2,534.4,722.9,112.8,0,151.9,539.1,70,296,122.1,0,0,138.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
39,210,32.83,2035.3,2284.3,19.9,267.5,271.6,1.9,148.5,2,164.6,141.6,90,0,65.8,17.8,57.1,1,1,0,131.9,17,107.6,5.4,12.4,27.1,19.6,0,0,50,0,75,75,0,0,0,0,0,0,0,297.4,537.2,722.9,112.8,0,151.8,539.1,70,297,121.6,0,0,141.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
41,210,33.62,2040.2,2291.2,17.8,267.5,271.6,1.9,148.5,5,164.6,165.1,90,0,69.8,12.4,49.5,1,1,0,131.9,17,93.6,5.4,12,24.6,17.8,0,0,50,0,75,85.2,0,0,0,0,0,0,0,263.7,570.9,617.9,112.8,0,149.7,539.1,70,310.2,109.2,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
44,217,41.5,2051.8,2312.8,11.4,267.5,271.6,1.9,148.5,5,164.6,165.1,90,0,68.8,5.1,29.6,1,1,0,131.9,17,55.4,5.2,8.4,15.8,11.4,0,0,50,0,75,76.4,124,0,0,0,0,0,0,322.5,562.1,617.9,126.8,0,143.3,539.1,70,423.6,70.5,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,3.2,0,90
49,218,40.97,2074.1,2341.1,2.2,267.5,271.6,3.1,189.6,10,164.6,165.1,90,0,63.3,0.3,5.6,1,1,0,131.9,17,10.4,1.2,2.4,2.9,2.1,0,0,50,0,75,116,179.3,0,0,0,0,0,0,258,698.1,617.9,136.8,0,134.1,539.1,70,530.3,14.3,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
52,218,43.26,2113.7,2383.7,0,267.5,271.6,3.1,189.6,10,164.6,165.1,90,0,53.7,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,0,75,116,258.6,0,0,0,0,0,0,258,777.4,617.9,136.8,0,131.9,539.1,70,609.6,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
54,218,45.1,2153.9,2425.9,0,267.5,271.6,3.1,230.6,10,164.6,165.1,90,0,42.4,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,0,75,75,300,0,0,6.7,5.4,0,0,258,818.8,617.9,136.8,0,131.9,539.1,70,610,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
53,218,45.69,2153.9,2424.9,0,267.5,271.6,3.1,230.9,10,164.6,165.1,90,0,30.6,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,0,75,75,300,0,0,6.7,6.7,0,8.9,258,819.1,617.9,136.8,0,131.9,539.1,70,610,0,0.3,0,165.1,10,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
52,229,47.18,2138.1,2419.1,0,267.5,271.6,3.1,247,5,164.6,165.1,90,91.6,20.1,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,0,80.1,116,178.5,0,0,0,0,0,0,257.9,761.4,617.9,148.8,0,131.9,539.1,70,621.2,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
54,226,53.9,2129.8,2409.8,0,267.5,271.6,1.8,247,5,164.6,165.1,90.3,0,2.5,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,122,116,205.8,6.7,6.7,6.7,6.7,0,8.9,258,829.3,512.9,158.8,0,131.9,539.1,55,649.1,0,0,91,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,55,0,258,0,0,0,50
51,226,53,2101.3,2378.3,0,267.5,271.6,1.8,247,5,164.6,165.1,90.3,0,2.2,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,122,116,174.6,6.7,6.7,6.7,6.7,0,8.9,258,798.1,512.9,158.8,0,131.9,539.1,55,617.9,0,0,91,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,55,0,258,0,0,0,50
50,226,52.36,2081.5,2357.5,0,267.5,271.6,1.8,247,5,164.6,165.1,90.3,0,3.7,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,122,116,152.3,6.7,6.7,6.7,6.7,0,8.9,258,775.8,512.9,158.8,0,131.9,539.1,55,595.6,0,0,91,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,55,0,258,0,0,0,50
50,226,52.41,2085.1,2361.1,0,267.5,271.6,1.8,247,5,164.6,165.1,90.3,0,5.6,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,122,116,154,6.7,6.7,6.7,6.7,0,8.9,258,777.5,512.9,158.8,0,131.9,539.1,55,597.3,0,0,91,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,55,0,258,0,0,0,50
50,226,52.19,2080.8,2356.8,0,267.5,271.6,1.8,247,5,164.6,165.1,90.3,0,8.7,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,122,116,146.6,6.7,6.7,6.7,6.7,0,8.9,258,770.1,512.9,158.8,0,131.9,539.1,55,589.9,0,0,91,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,55,0,258,0,0,0,50
50,226,51.72,2072.4,2348.4,0,267.5,271.6,1.8,247,2,164.6,165.1,90.3,0,13.6,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,122,116,143,6.7,0,6.7,6.7,0,8.9,258,766.5,512.9,158.8,0,131.9,539.1,55,583.3,0,0,91,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,55,0,258,0,0,0,50
50,226,52.62,2093.6,2369.6,0,267.5,271.6,1.8,247,2,164.6,165.1,90.3,0,17.9,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,122,116,144.3,6.7,6.7,6.7,6.7,8.9,8.9,258,767.8,512.9,158.8,0,131.9,539.1,55,584.6,0,0,91,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,55,0,258,0,0,0,50
49,226,51.15,2074.9,2349.9,2.2,267.5,271.6,1.8,247,1,164.6,165.1,90.3,0,19.2,0,3.8,1,1,0,131.9,17,5,0.1,0,3,2.2,0,0,50,50,122,116,124,6.3,0,6.7,6.7,0,8.9,258,747.5,512.9,158.8,0,134.1,539.1,55,563.3,9.1,0,91,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,55,0,258,0,0,0,50
44,218,48.28,2025.6,2287.6,12.7,267.5,271.6,1.8,221.4,1,164.6,165.1,90,0,17.3,4,31.2,1,1,0,131.9,17,57,3.7,5.6,18.6,13.4,0,0,50,50,75,116,0,0,0,0,0,0,0,264.7,674.6,512.9,134.8,0,144.6,539.1,55,382.2,72.4,0,91,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,55,0,258,0,0.2,0,95
41,214,56.69,2031.1,2286.1,18,240,240,1.8,247,1,164.6,165.1,90,0,12.5,12.1,50.6,1,1,0,131.9,17,100,6,13,26.1,18.9,0,8,50,50,118,116,0,6.7,6.7,6.7,6.7,8.9,8.9,149.9,576.1,600.8,133.8,0,149.8,480,63,458.5,126.8,2.2,0,165.1,10,2,0,6,2.2,9.7,0,1.6,5,0.4,4.8,2,1.5,1.3,0,0,0,0,0,55,0.4,150,0,3,0,95
40,213,42.42,2029,2282,19.3,240,240,1.8,247,1,164.6,165.1,90,0,6.2,18.1,56.5,1,1,0,131.9,17,115,6.4,13.5,27.3,19.8,0,8,50,50,117.2,116,0,6.7,6.7,6.7,6.7,8.9,8.9,149.9,575.3,617.9,133.8,0,151.2,480,63,439.4,129.2,0.8,0,165.1,10,0,0,0.3,0.8,0,0,0,0,0.4,4.8,0,0,0,0,0,0,0,0,55,0.4,150,0,5,0,95
41,213,41.44,2024.7,2278.7,19.6,240,240,1.8,247,1,164.6,165.1,90,0,3.2,21.8,56.8,1,1,0,131.9,17,125,6.3,13.4,27.3,19.8,0,8,50,50,116.3,116,0,6.7,0,6.7,6.7,8.8,8.9,150,574.4,617.9,133.8,0,151.5,480,63,438.3,123.6,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,150,0,5,0,95
40,213,40.27,2024.8,2277.8,19.6,240,240,1.8,247,1,164.6,165.1,90,0,9.7,23.7,57.4,1,1,0,131.9,17,124,6.2,13.2,27.2,19.7,0,0,50,50,105.3,116,0,6.7,6.7,6.7,6.7,4.7,8.9,150,563.4,617.9,128.8,0,151.5,480,55,427.3,123.8,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,150,0,5,0,95
40,212,39.43,2020.4,2272.4,19.6,240,240,1.8,247,1,164.6,165.1,90,0,27,23.6,58.2,1,1,0,131.9,17,116,6.4,13.1,27.2,19.7,0,0,50,50,105.3,116,0,6.7,0,6.7,6.7,4.8,0,150,563.4,617.9,128.8,0,151.5,480,55,427.3,124.6,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,150,0,5,0,95
41,212,35.57,2015.1,2268.1,19.7,240,240,1.9,169.7,1,164.6,165.1,90,0,47.8,23.8,58.6,1,1,0,131.9,17,114,6.5,13,27.3,19.8,0,0,50,50,75,116,0,0,0,0,0,0,0,258,563.8,617.9,128.8,0,151.6,480,55,397,125.2,0.4,0,165.1,10,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,258,0,5,0,95
41,212,35.49,2024.7,2277.7,19.9,240,240,1.9,167.9,1,164.6,165.1,90,0,64.2,21.9,58.5,1,1,0,131.9,17,111,6.5,13.1,27.4,19.8,0,0,50,50,75,116,0,0,0,0,0,0,0,259.4,562,617.9,128.8,0,151.8,480,55,397,125.3,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,258,0,5,0,95
41,212,35.89,2035.5,2288.5,19.8,240,240,1.9,169.4,2,164.6,165.1,90,0,72.2,18.5,57.4,1,1,0,131.9,17,109,6.5,13.3,27.3,19.8,0,0,50,50,75,116,0,0,0,6.7,0,0,0,258,563.5,617.9,128.8,0,151.7,480,55,398,124.3,0.1,0,165.1,10,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,258,0,5,0,95
41,213,37.82,2039.8,2293.8,17.7,240,240,1.9,169.3,5,164.6,165.1,90,0,73.4,12.8,49.8,1,1,0,131.9,17,95,6.2,12.9,24.8,18,0,0,50,50,75,116,0,6.7,6.7,6.7,6.7,6.7,8.9,258,563.4,617.9,128.8,0,149.6,480,55,401,111.7,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,258,0,5,0,95
48,218,44.4,2066.5,2332.5,11.4,267.5,271.6,1.9,176.7,5,164.6,165.1,90,0,68.8,5.6,30,1,1,0,131.9,17,57,4.3,8.5,16,11.6,0,0,50,50,75,116,124,0,0,0,0,0,0,284.4,629.9,617.9,132.8,0,143.3,539.1,55,513,70.4,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,258,0,3,0,95
53,220,45.4,2089.4,2362.4,2.2,267.5,271.6,3.1,219.3,10,164.6,165.1,90,0,57.4,0.4,5.9,1,1,0,131.9,17,11,0.3,0.4,3,2.2,0,0,50,50,75,116,187.9,6.7,6.7,6.7,6.7,4.9,8.9,258,736.4,617.9,142.8,0,134.1,539.1,55,588.9,11.8,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,258,0,0,0,95
